VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,PULocationID,DOLocationID,store_and_fwd_flag,payment_type,fare_amount,tip_amount,extra,total_amount
2,2024-01-10 18:08:00,2024-01-10 18:31:00,3,2.428,27,240,N,DIS,7.87,0.76,0.0,8.63
1,2024-01-10 23:17:00,2024-01-10 23:25:00,1,4.034,167,212,N,CRD,14.22,1.03,0.0,15.25
2,2024-01-20 03:44:00,2024-01-20 03:52:00,1,4.662,27,110,N,CSH,14.07,0.29,0.0,14.36
2,2024-01-26 15:50:00,2024-01-26 15:55:00,6,1.459,54,193,N,CRD,5.15,1.14,0.0,6.29
1,2024-01-28 14:39:00,2024-01-28 14:55:00,1,3.32,106,131,N,CSH,12.04,0.0,0.0,12.04
1,2024-01-24 21:28:00,2024-01-24 22:38:00,1,3.481,20,110,N,CRD,10.76,0.18,0.0,10.94
2,2024-01-19 21:40:00,2024-01-19 21:52:00,1,4.539,253,127,N,CRD,12.85,2.55,0.0,15.4
2,2024-01-16 12:14:00,2024-01-16 12:22:00,1,1.765,29,22,N,CRD,6.59,0.5,0.5,7.59
2,2024-01-11 12:40:00,2024-01-11 12:42:00,1,2.04,109,234,N,CRD,8.61,0.82,0.0,9.43
2,2024-01-24 19:17:00,2024-01-24 19:24:00,4,4.848,49,86,N,CRD,14.47,0.04,0.0,14.51
2,2024-01-10 20:41:00,2024-01-10 20:46:00,2,7.801,103,135,N,CRD,21.61,2.41,0.0,24.02
2,2024-01-09 07:17:00,2024-01-09 07:40:00,1,5.113,179,95,N,CRD,15.28,3.32,0.0,18.6
1,2024-01-27 21:41:00,2024-01-27 21:53:00,3,3.236,31,255,N,CSH,9.59,1.62,0.0,11.21
1,2024-01-19 06:35:00,2024-01-19 06:38:00,1,0.952,63,245,N,CRD,7.74,1.21,0.0,8.95
1,2024-01-11 23:32:00,2024-01-11 23:46:00,1,4.814,196,203,N,CRD,14.48,0.0,0.0,14.48
2,2024-01-27 19:41:00,2024-01-27 19:53:00,1,1.53,14,190,N,CRD,7.29,0.38,1.0,8.67
1,2024-01-30 20:14:00,2024-01-30 20:16:00,1,3.623,13,20,N,CRD,13.05,0.0,0.5,13.55
1,2024-01-10 20:34:00,2024-01-10 20:37:00,1,0.696,26,76,N,CRD,3.24,0.65,0.0,3.89
1,2024-01-17 03:56:00,2024-01-17 04:19:00,1,6.443,37,191,N,CSH,17.61,2.92,0.0,20.53
2,2024-01-15 23:45:00,2024-01-15 23:48:00,4,0.211,158,114,N,CRD,4.62,0.16,0.0,4.78
1,2024-01-22 18:01:00,2024-01-22 18:04:00,2,0.868,257,160,N,CRD,3.85,0.91,0.0,4.76
1,2024-01-30 11:34:00,2024-01-30 11:46:00,1,3.854,146,97,N,CRD,11.74,1.48,0.0,13.22
2,2024-01-18 00:06:00,2024-01-18 00:35:00,4,0.328,13,28,N,CSH,2.55,0.32,0.0,2.87
1,2024-01-25 17:52:00,2024-01-25 17:57:00,1,4.187,91,110,N,CRD,11.97,0.64,0.0,12.61
1,2024-01-19 11:07:00,2024-01-19 11:17:00,1,1.625,172,54,N,CRD,6.33,0.0,0.0,6.33
1,2024-01-28 11:57:00,2024-01-28 12:12:00,1,0.368,233,100,N,DIS,3.34,0.48,0.0,3.82
1,2024-01-13 13:00:00,2024-01-13 13:06:00,1,2.518,104,59,N,DIS,9.86,0.0,0.0,9.86
1,2024-01-12 22:37:00,2024-01-12 22:56:00,1,3.027,103,72,N,CRD,9.61,0.0,0.0,9.61
2,2024-01-14 02:16:00,2024-01-14 02:38:00,1,3.522,162,231,N,CSH,10.68,0.59,0.0,11.27
1,2024-01-31 21:23:00,2024-01-31 21:35:00,1,1.931,222,202,N,CRD,7.86,0.0,1.0,8.86
1,2024-01-19 22:54:00,2024-01-19 23:34:00,1,1.124,162,167,N,CSH,6.2,0.95,0.0,7.15
1,2024-01-05 17:30:00,2024-01-05 17:33:00,1,0.664,254,90,N,CRD,3.16,0.0,0.0,3.16
2,2024-01-02 06:25:00,2024-01-02 06:45:00,2,0.258,233,205,N,CSH,2.5,0.81,0.0,3.31
2,2024-01-17 01:57:00,2024-01-17 02:02:00,1,1.333,208,95,N,CRD,8.05,0.0,0.5,8.55
1,2024-01-25 23:26:00,2024-01-25 23:52:00,2,4.152,141,211,N,CRD,14.43,2.72,0.0,17.15
2,2024-01-15 20:34:00,2024-01-15 20:45:00,1,1.752,255,85,N,CRD,6.2,1.44,0.0,7.64
1,2024-01-18 08:47:00,2024-01-18 09:00:00,2,6.787,30,246,N,CSH,19.12,6.49,0.5,26.11
2,2024-01-25 18:02:00,2024-01-25 18:05:00,6,1.503,150,171,N,DIS,6.2,0.87,0.0,7.07
2,2024-01-17 00:09:00,2024-01-17 00:23:00,1,7.313,226,61,N,CRD,19.9,0.23,0.5,20.63
1,2024-01-29 04:00:00,2024-01-29 04:04:00,2,7.88,238,171,N,CRD,21.59,0.0,0.0,21.59
2,2024-01-20 18:37:00,2024-01-20 18:59:00,2,0.89,48,161,N,CSH,4.58,0.8,0.0,5.38
1,2024-01-23 15:58:00,2024-01-23 16:12:00,1,2.361,29,188,N,CRD,7.4,0.58,0.0,7.98
1,2024-01-25 05:24:00,2024-01-25 05:29:00,1,2.81,210,79,N,CSH,11.84,3.75,0.0,15.59
2,2024-01-20 10:21:00,2024-01-20 10:32:00,1,3.303,107,22,N,CRD,9.76,0.33,1.0,11.09
2,2024-01-02 13:14:00,2024-01-02 13:35:00,2,9.337,72,38,N,CSH,24.84,0.01,0.5,25.35
1,2024-01-14 06:00:00,2024-01-14 06:09:00,1,2.74,192,195,N,CRD,10.23,0.0,0.5,10.73
1,2024-01-05 09:15:00,2024-01-05 09:44:00,3,0.799,103,253,N,CRD,4.08,1.64,0.5,6.22
2,2024-01-16 19:40:00,2024-01-16 19:49:00,1,1.309,182,54,N,CRD,6.18,1.93,0.0,8.11
1,2024-01-05 10:30:00,2024-01-05 10:32:00,1,2.747,121,34,N,CSH,9.35,0.01,0.0,9.36
2,2024-01-16 18:55:00,2024-01-16 19:10:00,1,0.378,61,112,N,CRD,3.04,0.0,0.0,3.04
2,2024-01-11 15:48:00,2024-01-11 15:53:00,1,8.269,202,208,N,CRD,23.05,1.69,0.0,24.74
1,2024-01-01 15:09:00,2024-01-01 15:29:00,2,5.582,239,43,N,CRD,16.84,1.52,0.5,18.86
1,2024-01-04 20:54:00,2024-01-04 21:01:00,1,2.264,79,92,N,CSH,9.28,0.99,0.0,10.27
2,2024-01-16 14:15:00,2024-01-16 14:46:00,1,1.355,82,116,N,CRD,5.11,1.02,0.0,6.13
1,2024-01-03 10:38:00,2024-01-03 10:43:00,3,1.959,210,27,N,CSH,7.85,1.02,0.0,8.87
2,2024-01-27 12:50:00,2024-01-27 13:08:00,4,4.45,65,252,N,CRD,13.14,0.0,0.0,13.14
1,2024-01-24 12:28:00,2024-01-24 12:45:00,4,3.261,234,134,N,CSH,10.27,0.75,0.5,11.52
2,2024-01-22 23:41:00,2024-01-22 23:46:00,1,1.849,236,7,N,DIS,6.22,0.0,0.0,6.22
2,2024-01-06 08:03:00,2024-01-06 08:21:00,4,2.465,247,206,N,DIS,8.35,1.2,0.0,9.55
2,2024-01-25 16:00:00,2024-01-25 16:03:00,1,2.206,246,175,N,CRD,7.02,2.06,0.0,9.08
1,2024-01-20 16:12:00,2024-01-20 16:19:00,1,0.755,221,234,N,CSH,3.39,0.26,0.0,3.65
1,2024-01-13 02:31:00,2024-01-13 02:55:00,6,0.993,67,86,N,CRD,4.05,0.12,0.0,4.17
2,2024-01-01 00:18:00,2024-01-01 00:21:00,1,5.623,13,216,N,CRD,15.56,0.0,0.0,15.56
2,2024-01-17 09:33:00,2024-01-17 09:48:00,1,1.687,182,249,N,CRD,5.75,0.0,0.0,5.75
1,2024-01-25 16:09:00,2024-01-25 16:11:00,1,1.312,124,66,N,CSH,5.26,1.8,0.0,7.06
1,2024-01-02 00:54:00,2024-01-02 01:01:00,1,1.974,185,36,N,CRD,7.77,0.0,0.0,7.77
2,2024-01-02 15:09:00,2024-01-02 15:24:00,1,7.842,40,4,N,CRD,21.1,2.84,0.0,23.94
1,2024-01-12 20:57:00,2024-01-12 21:00:00,2,0.92,59,247,N,CRD,4.74,0.0,0.0,4.74
1,2024-01-16 20:36:00,2024-01-16 20:50:00,1,5.256,115,110,N,CRD,15.99,0.21,0.0,16.2
2,2024-01-15 16:57:00,2024-01-15 16:59:00,1,0.978,135,220,N,CRD,4.64,0.55,0.0,5.19
2,2024-01-14 05:05:00,2024-01-14 05:07:00,1,3.214,234,215,Y,CSH,10.69,0.6,0.0,11.29
1,2024-01-08 21:52:00,2024-01-08 21:58:00,1,1.518,253,217,N,CRD,6.47,0.15,0.0,6.62
2,2024-01-02 20:32:00,2024-01-02 20:34:00,1,14.549,246,258,N,CRD,38.47,2.34,0.0,40.81
2,2024-01-01 23:14:00,2024-01-01 23:24:00,1,0.547,69,177,N,UNK,3.16,0.79,0.0,3.95
2,2024-01-04 01:30:00,2024-01-04 01:37:00,6,1.642,51,215,N,CRD,6.73,0.0,0.0,6.73
2,2024-01-22 09:39:00,2024-01-22 09:44:00,3,6.59,210,263,N,CSH,17.98,0.05,0.0,18.03
1,2024-01-25 08:46:00,2024-01-25 08:52:00,1,0.997,45,132,N,CRD,3.99,1.0,0.0,4.99
1,2024-01-14 11:42:00,2024-01-14 11:48:00,1,0.28,263,26,N,CRD,2.5,0.26,0.0,2.76
2,2024-01-03 09:35:00,2024-01-03 09:37:00,4,1.665,214,133,N,DIS,6.05,0.0,0.0,6.05
1,2024-01-13 21:15:00,2024-01-13 21:19:00,2,2.066,210,43,N,CSH,7.77,1.51,0.0,9.28
1,2024-01-31 13:19:00,2024-01-31 13:24:00,3,1.691,180,198,N,UNK,6.78,0.95,0.0,7.73
1,2024-01-08 17:59:00,2024-01-08 18:07:00,3,0.571,94,183,N,CRD,3.23,0.48,0.5,4.21
2,2024-01-16 05:23:00,2024-01-16 05:41:00,1,1.778,201,89,N,CRD,6.98,0.0,0.0,6.98
1,2024-01-17 16:08:00,2024-01-17 16:31:00,1,1.31,53,82,N,DIS,6.63,0.25,0.5,7.38
2,2024-01-11 05:28:00,2024-01-11 05:37:00,1,0.66,216,97,N,CRD,3.92,0.08,0.0,4.0
1,2024-01-14 13:53:00,2024-01-14 13:59:00,1,3.29,50,204,N,CRD,9.74,0.8,0.0,10.54
1,2024-01-15 14:58:00,2024-01-15 15:04:00,4,7.087,25,35,N,CSH,19.76,1.97,0.0,21.73
2,2024-01-15 16:38:00,2024-01-15 16:52:00,1,4.623,254,108,N,CRD,14.72,1.34,0.0,16.06
1,2024-01-23 05:57:00,2024-01-23 06:01:00,3,6.03,210,193,N,CSH,16.58,2.53,1.0,20.11
1,2024-01-19 00:10:00,2024-01-19 00:38:00,2,1.248,230,251,N,CRD,6.23,0.12,0.0,6.35
1,2024-01-02 15:43:00,2024-01-02 16:09:00,2,4.507,9,198,N,CRD,13.16,1.11,0.5,14.77
1,2024-01-01 04:42:00,2024-01-01 05:31:00,2,1.071,66,97,N,CSH,6.21,0.78,0.0,6.99
1,2024-01-13 17:33:00,2024-01-13 17:38:00,1,4.766,166,115,N,CRD,14.63,2.58,0.0,17.21
1,2024-01-29 03:19:00,2024-01-29 03:41:00,2,3.73,122,259,N,CRD,12.36,2.39,0.0,14.75
1,2024-01-02 03:26:00,2024-01-02 04:26:00,2,5.494,46,46,N,CRD,17.08,0.0,0.0,17.08
1,2024-01-03 04:53:00,2024-01-03 05:03:00,1,1.012,193,50,N,CRD,6.05,0.53,0.0,6.58
2,2024-01-22 01:22:00,2024-01-22 01:33:00,1,1.287,114,25,N,CSH,6.5,0.0,0.0,6.5
2,2024-01-14 23:29:00,2024-01-14 23:31:00,1,0.534,223,14,N,CSH,2.84,0.12,0.0,2.96
1,2024-01-08 03:35:00,2024-01-08 04:16:00,1,1.546,137,58,N,CSH,7.05,0.0,0.0,7.05
2,2024-01-07 10:17:00,2024-01-07 10:26:00,3,2.399,241,170,N,CSH,7.5,0.01,0.0,7.51
2,2024-01-21 14:45:00,2024-01-21 16:11:00,1,2.955,172,41,N,CRD,8.89,2.31,0.0,11.2
1,2024-01-17 05:41:00,2024-01-17 05:43:00,1,0.349,229,52,N,CRD,3.22,0.0,1.0,4.22
1,2024-01-20 18:50:00,2024-01-20 19:07:00,1,0.46,231,135,N,CSH,4.83,0.98,0.0,5.81
1,2024-01-09 16:29:00,2024-01-09 16:31:00,3,6.47,224,4,N,CSH,18.5,2.74,0.0,21.24
2,2024-01-17 07:37:00,2024-01-17 07:44:00,1,2.732,167,186,N,CRD,8.47,2.7,0.0,11.17
2,2024-01-27 15:50:00,2024-01-27 16:03:00,1,0.487,83,145,N,CRD,4.27,0.0,0.0,4.27
2,2024-01-10 19:32:00,2024-01-10 19:47:00,2,5.544,185,194,N,CRD,15.83,0.38,0.0,16.21
2,2024-01-13 06:53:00,2024-01-13 06:58:00,1,2.558,259,245,N,CSH,9.29,2.97,0.0,12.26
1,2024-01-06 01:49:00,2024-01-06 01:57:00,1,6.835,188,91,N,CRD,19.66,2.59,0.0,22.25
2,2024-01-20 19:14:00,2024-01-20 19:25:00,1,4.59,113,121,N,CRD,12.98,2.41,0.0,15.39
1,2024-01-02 00:11:00,2024-01-02 00:22:00,2,5.844,45,73,N,CRD,18.19,0.33,1.0,19.52
1,2024-01-08 17:09:00,2024-01-08 17:17:00,1,5.055,189,152,N,CSH,14.14,0.13,0.0,14.27
2,2024-01-23 02:30:00,2024-01-23 02:33:00,1,0.261,84,189,N,CSH,2.5,0.66,0.0,3.16
2,2024-01-01 14:26:00,2024-01-01 14:49:00,2,0.528,34,18,N,CRD,4.4,0.0,0.0,4.4
1,2024-01-31 15:52:00,2024-01-31 15:55:00,1,11.41,95,224,N,CRD,33.84,17.23,0.0,51.07
1,2024-01-13 12:41:00,2024-01-13 13:08:00,1,1.105,5,26,N,CRD,4.26,0.59,0.0,4.85
2,2024-01-13 08:38:00,2024-01-13 09:30:00,1,2.586,45,64,N,CRD,8.78,1.88,0.0,10.66
1,2024-01-17 15:08:00,2024-01-17 15:12:00,2,1.191,41,23,N,CSH,4.48,1.1,0.0,5.58
1,2024-01-20 19:33:00,2024-01-20 19:42:00,2,1.051,111,196,N,CSH,4.93,0.88,0.0,5.81
2,2024-01-15 05:54:00,2024-01-15 05:57:00,3,0.881,129,94,N,CRD,3.99,0.0,0.0,3.99
1,2024-01-28 09:52:00,2024-01-28 10:08:00,1,0.694,167,134,N,CRD,4.22,1.17,0.0,5.39
1,2024-01-30 19:44:00,2024-01-30 19:52:00,1,0.527,15,131,N,CSH,5.18,0.0,0.5,5.68
2,2024-01-07 05:03:00,2024-01-07 05:24:00,6,9.888,27,243,N,CRD,28.03,1.46,0.0,29.49
2,2024-01-22 21:53:00,2024-01-22 21:57:00,1,1.416,182,37,N,CRD,5.64,0.0,0.0,5.64
1,2024-01-10 07:52:00,2024-01-10 07:57:00,3,1.657,196,20,Y,CRD,7.3,2.3,0.0,9.6
2,2024-01-31 20:46:00,2024-01-31 21:05:00,1,0.405,162,218,N,CSH,3.54,0.12,0.0,3.66
1,2024-01-08 20:28:00,2024-01-08 20:31:00,1,7.231,20,203,N,CRD,19.58,0.0,0.0,19.58
2,2024-01-10 03:31:00,2024-01-10 03:37:00,2,1.919,118,251,N,CSH,7.2,0.0,0.0,7.2
1,2024-01-23 03:23:00,2024-01-23 03:33:00,1,4.422,51,196,N,CRD,13.99,1.77,0.0,15.76
2,2024-01-25 11:03:00,2024-01-25 11:10:00,1,1.126,105,174,N,NoCharge,8.99,0.57,0.0,9.56
2,2024-01-04 23:39:00,2024-01-04 23:54:00,1,4.184,192,244,N,CRD,14.24,1.46,0.0,15.7
1,2024-01-18 05:20:00,2024-01-18 05:28:00,1,5.81,170,96,N,CSH,17.71,0.0,0.0,17.71
1,2024-01-11 17:10:00,2024-01-11 17:18:00,1,1.497,89,27,N,CRD,5.24,0.94,0.0,6.18
2,2024-01-19 23:08:00,2024-01-19 23:27:00,3,6.622,9,248,N,CSH,19.22,2.05,0.0,21.27
1,2024-01-18 06:12:00,2024-01-18 06:50:00,1,2.57,229,11,N,CSH,10.33,3.56,0.0,13.89
2,2024-01-31 13:28:00,2024-01-31 13:30:00,1,0.238,27,109,N,CSH,3.62,0.0,0.0,3.62
1,2024-01-29 22:38:00,2024-01-29 23:00:00,6,2.385,227,167,N,CRD,9.6,0.0,1.0,10.6
1,2024-01-21 06:33:00,2024-01-21 06:50:00,1,3.126,12,80,N,CRD,10.81,0.0,0.0,10.81
2,2024-01-22 01:29:00,2024-01-22 01:57:00,1,1.56,141,257,N,CRD,7.41,0.0,0.0,7.41
2,2024-01-28 20:43:00,2024-01-28 20:47:00,1,1.697,258,32,N,CRD,5.74,0.24,0.0,5.98
1,2024-01-06 16:30:00,2024-01-06 16:47:00,2,0.865,69,38,N,CRD,6.3,0.44,0.0,6.74
2,2024-01-23 11:57:00,2024-01-23 12:05:00,1,2.369,257,44,N,CRD,9.23,0.0,0.0,9.23
1,2024-01-24 22:25:00,2024-01-24 22:36:00,1,0.936,165,20,N,CRD,6.01,0.2,0.0,6.21
2,2024-01-04 22:46:00,2024-01-04 22:50:00,1,0.417,85,153,N,CRD,3.67,0.89,0.0,4.56
1,2024-01-28 07:41:00,2024-01-28 07:48:00,1,1.666,237,10,N,CRD,7.2,1.91,0.0,9.11
1,2024-01-22 16:22:00,2024-01-22 16:46:00,1,5.015,39,207,N,CRD,15.77,2.13,0.0,17.9
2,2024-01-11 18:16:00,2024-01-11 18:38:00,1,1.438,251,210,N,CRD,5.92,0.57,0.0,6.49
2,2024-01-16 00:19:00,2024-01-16 00:27:00,1,1.576,157,238,N,CRD,5.64,0.49,0.0,6.13
1,2024-01-16 04:15:00,2024-01-16 04:38:00,1,2.531,128,71,N,CSH,7.83,0.0,0.0,7.83
1,2024-01-29 11:35:00,2024-01-29 11:54:00,1,1.486,162,131,N,CRD,6.08,0.01,0.0,6.09
2,2024-01-31 01:07:00,2024-01-31 01:18:00,1,0.538,69,195,N,CRD,2.98,0.0,0.0,2.98
1,2024-01-26 00:17:00,2024-01-26 00:37:00,1,0.473,192,237,N,CRD,2.96,0.22,0.0,3.18
2,2024-01-21 05:14:00,2024-01-21 05:39:00,2,4.55,215,200,N,CRD,15.34,1.01,0.0,16.35
1,2024-01-04 05:28:00,2024-01-04 05:30:00,2,4.882,108,98,N,CRD,16.33,1.7,0.0,18.03
2,2024-01-29 08:37:00,2024-01-29 08:46:00,1,4.853,48,95,N,CRD,14.28,1.97,0.0,16.25
2,2024-01-05 03:37:00,2024-01-05 03:41:00,1,4.557,155,215,Y,CSH,15.19,0.8,0.0,15.99
1,2024-01-06 04:06:00,2024-01-06 04:14:00,1,2.062,120,75,N,CRD,7.47,0.04,0.0,7.51
2,2024-01-03 03:47:00,2024-01-03 03:58:00,3,5.051,87,210,N,CRD,14.75,0.65,0.0,15.4
1,2024-01-30 09:07:00,2024-01-30 09:13:00,4,4.881,180,102,N,CSH,15.07,2.3,0.0,17.37
1,2024-01-16 06:58:00,2024-01-16 07:19:00,1,0.358,10,209,N,CRD,2.65,0.27,0.0,2.92
1,2024-01-08 07:33:00,2024-01-08 07:35:00,4,2.336,29,241,N,CSH,8.0,1.84,0.0,9.84
1,2024-01-03 12:05:00,2024-01-03 12:27:00,1,2.647,46,120,N,CRD,10.46,3.18,0.0,13.64
2,2024-01-13 18:31:00,2024-01-13 18:53:00,2,2.349,100,165,N,NoCharge,8.7,0.19,0.0,8.89
1,2024-01-23 10:25:00,2024-01-23 10:33:00,2,1.462,10,246,N,CRD,6.53,0.0,0.0,6.53
1,2024-01-31 19:57:00,2024-01-31 20:03:00,1,2.706,221,132,N,CSH,9.04,2.16,0.0,11.2
1,2024-01-18 02:57:00,2024-01-18 03:40:00,2,4.136,24,34,N,CSH,12.52,1.37,0.0,13.89
1,2024-01-19 19:42:00,2024-01-19 19:46:00,1,2.536,67,244,N,DIS,8.95,0.75,0.0,9.7
1,2024-01-26 21:53:00,2024-01-26 21:55:00,3,1.079,50,24,N,CRD,5.97,1.36,0.0,7.33
2,2024-01-28 22:57:00,2024-01-28 23:04:00,1,5.048,93,169,N,CSH,15.46,4.16,0.0,19.62
1,2024-01-09 16:10:00,2024-01-09 16:18:00,1,0.506,43,217,N,CRD,4.37,0.23,1.0,5.6
1,2024-01-31 17:58:00,2024-01-31 18:18:00,1,5.38,65,167,N,CSH,14.95,0.7,0.0,15.65
1,2024-01-17 02:14:00,2024-01-17 02:20:00,1,1.409,48,140,N,CSH,5.02,0.88,0.0,5.9
1,2024-01-29 20:01:00,2024-01-29 20:19:00,1,2.17,143,86,N,CSH,7.31,0.32,0.0,7.63
1,2024-01-04 15:24:00,2024-01-04 15:28:00,1,0.987,196,12,N,CRD,5.4,0.0,0.0,5.4
1,2024-01-04 00:29:00,2024-01-04 00:34:00,1,4.384,122,112,N,CRD,13.82,0.0,0.0,13.82
2,2024-01-28 10:08:00,2024-01-28 10:15:00,2,0.261,263,167,N,CRD,3.8,0.01,0.0,3.81
2,2024-01-21 20:23:00,2024-01-21 20:36:00,1,7.337,136,152,N,CSH,20.5,0.74,0.0,21.24
2,2024-01-06 10:12:00,2024-01-06 10:25:00,1,3.283,255,117,N,CRD,10.81,3.38,0.5,14.69
1,2024-01-28 17:49:00,2024-01-28 18:01:00,1,1.59,163,257,N,CRD,8.25,0.3,0.0,8.55
2,2024-01-04 04:09:00,2024-01-04 04:18:00,1,1.19,46,116,N,CRD,5.51,0.69,0.0,6.2
2,2024-01-22 03:37:00,2024-01-22 04:11:00,1,0.868,255,72,N,CSH,3.67,0.39,0.0,4.06
1,2024-01-07 08:33:00,2024-01-07 08:41:00,1,0.599,229,59,N,CRD,4.48,1.38,0.0,5.86
2,2024-01-03 04:31:00,2024-01-03 04:33:00,1,3.594,102,69,N,CSH,12.67,0.0,0.0,12.67
1,2024-01-25 23:50:00,2024-01-25 23:55:00,1,1.313,209,223,N,CRD,6.92,2.08,0.0,9.0
2,2024-01-27 06:27:00,2024-01-27 06:34:00,1,0.869,68,170,N,CRD,4.34,0.0,0.0,4.34
1,2024-01-04 06:43:00,2024-01-04 06:45:00,4,1.816,96,211,N,CRD,6.78,2.76,0.0,9.54
1,2024-01-03 21:17:00,2024-01-03 21:30:00,2,0.502,148,9,N,CSH,4.51,0.09,0.0,4.6
1,2024-01-20 01:08:00,2024-01-20 01:22:00,6,3.157,191,192,N,CRD,10.53,0.0,0.5,11.03
1,2024-01-01 21:21:00,2024-01-01 21:34:00,2,9.604,229,9,N,CRD,27.06,0.0,0.0,27.06
1,2024-01-24 03:09:00,2024-01-24 03:20:00,1,4.617,15,236,N,CRD,13.47,0.87,0.0,14.34
1,2024-01-29 09:15:00,2024-01-29 09:18:00,2,0.946,175,202,N,CRD,5.23,0.58,0.0,5.81
2,2024-01-24 06:48:00,2024-01-24 07:00:00,3,1.403,43,1,N,CRD,5.47,0.66,0.0,6.13
1,2024-01-08 03:37:00,2024-01-08 03:42:00,4,2.965,59,87,N,CRD,9.7,0.6,1.0,11.3
1,2024-01-06 21:24:00,2024-01-06 21:58:00,1,5.074,36,21,N,CRD,14.18,2.39,0.0,16.57
1,2024-01-22 02:22:00,2024-01-22 02:27:00,1,1.166,195,112,N,CSH,4.6,0.26,0.0,4.86
1,2024-01-02 21:50:00,2024-01-02 21:53:00,2,1.128,60,39,N,CSH,4.32,1.27,0.0,5.59
1,2024-01-17 16:02:00,2024-01-17 16:11:00,1,1.539,29,107,N,CRD,5.35,0.95,0.5,6.8
1,2024-01-14 21:54:00,2024-01-14 21:58:00,1,3.595,173,203,N,CSH,10.55,0.42,0.0,10.97
1,2024-01-24 01:58:00,2024-01-24 02:35:00,1,0.842,114,47,N,CRD,5.03,0.85,0.0,5.88
1,2024-01-07 06:38:00,2024-01-07 06:57:00,1,3.58,147,109,N,CRD,11.69,1.32,0.0,13.01
2,2024-01-24 15:10:00,2024-01-24 15:39:00,1,2.06,187,17,N,CRD,8.48,0.0,0.5,8.98
2,2024-01-22 16:15:00,2024-01-22 16:39:00,5,5.54,119,52,N,CRD,15.89,4.81,1.0,21.7
1,2024-01-08 09:36:00,2024-01-08 09:39:00,2,1.434,78,225,N,CRD,5.08,0.01,0.0,5.09
1,2024-01-12 01:22:00,2024-01-12 01:31:00,2,0.794,127,32,N,CRD,4.84,0.65,0.0,5.49
1,2024-01-03 01:06:00,2024-01-03 01:08:00,3,1.009,128,68,N,CRD,5.0,0.83,0.0,5.83
1,2024-01-14 22:19:00,2024-01-14 22:28:00,1,10.433,225,202,N,CRD,28.44,3.47,0.0,31.91
2,2024-01-09 01:53:00,2024-01-09 02:14:00,1,2.545,72,256,N,CRD,7.86,1.68,0.0,9.54
2,2024-01-04 12:25:00,2024-01-04 12:49:00,2,1.833,41,152,N,CSH,6.71,1.51,0.5,8.72
1,2024-01-18 08:34:00,2024-01-18 08:38:00,1,4.2,211,190,N,CRD,13.67,1.95,1.0,16.62
1,2024-01-18 14:15:00,2024-01-18 14:27:00,1,3.417,183,249,N,CRD,10.04,0.05,0.0,10.09
2,2024-01-03 15:56:00,2024-01-03 15:58:00,2,0.578,12,131,N,CSH,2.94,0.39,0.5,3.83
1,2024-01-06 18:01:00,2024-01-06 18:08:00,3,1.631,45,124,N,CSH,6.72,1.75,0.0,8.47
2,2024-01-03 13:27:00,2024-01-03 13:36:00,1,2.652,214,7,N,CRD,8.32,0.87,0.0,9.19
2,2024-01-22 01:09:00,2024-01-22 01:28:00,2,3.083,145,67,N,CRD,10.95,0.0,0.0,10.95
2,2024-01-11 11:29:00,2024-01-11 11:32:00,2,2.964,145,39,N,CRD,9.57,2.46,0.0,12.03
1,2024-01-03 04:56:00,2024-01-03 05:06:00,4,6.515,49,136,N,CRD,17.79,0.0,0.5,18.29
1,2024-01-06 22:30:00,2024-01-06 22:32:00,2,3.168,16,93,N,CRD,10.56,2.38,0.0,12.94
2,2024-01-31 06:03:00,2024-01-31 06:22:00,1,1.501,135,148,N,CRD,6.21,0.33,0.0,6.54
2,2024-01-08 22:16:00,2024-01-08 22:34:00,2,0.464,34,30,N,CRD,3.62,0.0,0.0,3.62
2,2024-01-22 05:17:00,2024-01-22 05:22:00,5,1.154,12,180,N,CSH,4.38,0.0,0.0,4.38
1,2024-01-15 12:31:00,2024-01-15 12:42:00,1,5.303,157,146,N,CRD,16.96,0.0,0.0,16.96
1,2024-01-06 15:12:00,2024-01-06 15:34:00,2,1.785,174,190,N,CRD,6.36,0.0,0.0,6.36
2,2024-01-10 12:41:00,2024-01-10 12:47:00,1,2.468,192,252,N,CSH,10.1,0.0,0.0,10.1
1,2024-01-01 10:29:00,2024-01-01 10:34:00,1,0.607,135,72,N,CRD,3.02,0.27,0.0,3.29
1,2024-01-24 03:45:00,2024-01-24 03:53:00,1,0.274,29,87,N,CSH,4.05,0.0,0.0,4.05
1,2024-01-11 08:50:00,2024-01-11 09:12:00,1,0.215,16,176,N,NoCharge,3.53,0.18,0.5,4.21
1,2024-01-16 11:26:00,2024-01-16 12:00:00,1,0.968,216,95,N,CRD,4.62,0.71,0.0,5.33
2,2024-01-05 17:41:00,2024-01-05 18:35:00,2,4.047,13,255,N,CSH,11.62,0.0,0.0,11.62
2,2024-01-26 13:12:00,2024-01-26 13:14:00,1,6.404,41,79,N,CRD,18.56,0.0,0.0,18.56
1,2024-01-07 18:29:00,2024-01-07 18:32:00,4,0.247,175,169,N,CRD,2.5,0.57,0.0,3.07
1,2024-01-18 13:18:00,2024-01-18 13:26:00,1,2.644,249,222,N,CRD,8.65,1.54,0.0,10.19
